#El presente archivo contiene datos de clientes separados en filas y por , (comas)
#Cada fila del archivo contiene la información de los clientes separada por comas. 
#Cada cliente contienen los atributos:
#<nombre>,<apellido>,<email>,<activo>,<fecha de alta>,<hora de alta [desestimar]>,<importe pagado>
#A partir de la importación de los datos ACTIVOS (el atributo activo con valor 1) del archivo 
# crear un vector de registros de clientes y con dichos datos cargados se necesita que la aplicación pueda:   
# 1) Mostrar Nombre y Apellido  Email y Fecha  de todos los clientes.               
# 2) Filtrar y Mostrar solo los clientes cuyo appellido comienza con la letra l que se carga por teclado 
# mostrando además en algun lado el total pagado por el grupo de clientes filtrado.
# 4) Finalmente generar un nuevo archivo de texto separado por comas con una línea por registro que guarde 
# solo los registros que tienen un importe pagado mayor al promedio general de importe pagado de todos los clientes.
STEPHEN,QUALLS,STEPHEN.QUALLS@sakilacustomer.org,1,14/02/2006,22:04,118.72
STEVE,MACKENZIE,STEVE.MACKENZIE@sakilacustomer.org,1,14/02/2006,22:04,158.66
STEVEN,CURLEY,STEVEN.CURLEY@sakilacustomer.org,1,14/02/2006,22:04,132.71
SUE,PETERS,SUE.PETERS@sakilacustomer.org,1,14/02/2006,22:04,154.60
SUSAN,WILSON,SUSAN.WILSON@sakilacustomer.org,1,14/02/2006,22:04,92.76
SUZANNE,NICHOLS,SUZANNE.NICHOLS@sakilacustomer.org,1,14/02/2006,22:04,94.76
SYLVIA,ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,1,14/02/2006,22:04,143.68
TAMARA,NGUYEN,TAMARA.NGUYEN@sakilacustomer.org,1,14/02/2006,22:04,93.75
TAMMY,SANDERS,TAMMY.SANDERS@sakilacustomer.org,1,14/02/2006,22:04,155.59
TANYA,GILBERT,TANYA.GILBERT@sakilacustomer.org,1,14/02/2006,22:04,144.67
TARA,RYAN,TARA.RYAN@sakilacustomer.org,1,14/02/2006,22:04,88.80
TED,BREAUX,TED.BREAUX@sakilacustomer.org,1,14/02/2006,22:04,117.71
TERESA,ROGERS,TERESA.ROGERS@sakilacustomer.org,1,14/02/2006,22:04,128.71
TERRANCE,ROUSH,TERRANCE.ROUSH@sakilacustomer.org,0,14/02/2006,22:04,111.71
TERRENCE,GUNDERSON,TERRENCE.GUNDERSON@sakilacustomer.org,1,14/02/2006,22:04,117.70
TERRI,VASQUEZ,TERRI.VASQUEZ@sakilacustomer.org,1,14/02/2006,22:04,126.73
TERRY,CARLSON,TERRY.CARLSON@sakilacustomer.org,1,14/02/2006,22:04,127.71
TERRY,GRISSOM,TERRY.GRISSOM@sakilacustomer.org,1,14/02/2006,22:04,72.80
THELMA,MURRAY,THELMA.MURRAY@sakilacustomer.org,1,14/02/2006,22:04,126.68
THEODORE,CULP,THEODORE.CULP@sakilacustomer.org,0,14/02/2006,22:04,116.69
THERESA,WATSON,THERESA.WATSON@sakilacustomer.org,1,14/02/2006,22:04,99.70
THOMAS,GRIGSBY,THOMAS.GRIGSBY@sakilacustomer.org,1,14/02/2006,22:04,105.75
TIFFANY,JORDAN,TIFFANY.JORDAN@sakilacustomer.org,1,14/02/2006,22:04,59.86
TIM,CARY,TIM.CARY@sakilacustomer.org,1,14/02/2006,22:04,175.61
TIMOTHY,BUNN,TIMOTHY.BUNN@sakilacustomer.org,1,14/02/2006,22:04,91.78
TINA,SIMMONS,TINA.SIMMONS@sakilacustomer.org,1,14/02/2006,22:04,133.72
TODD,TAN,TODD.TAN@sakilacustomer.org,1,14/02/2006,22:04,117.71
TOM,MILNER,TOM.MILNER@sakilacustomer.org,1,14/02/2006,22:04,107.68
TOMMY,COLLAZO,TOMMY.COLLAZO@sakilacustomer.org,1,14/02/2006,22:04,186.62
TONI,HOLT,TONI.HOLT@sakilacustomer.org,1,14/02/2006,22:04,95.77
TONY,CARRANZA,TONY.CARRANZA@sakilacustomer.org,1,14/02/2006,22:04,74.78
TONYA,CHAPMAN,TONYA.CHAPMAN@sakilacustomer.org,1,14/02/2006,22:04,161.68
TRACEY,BARRETT,TRACEY.BARRETT@sakilacustomer.org,1,14/02/2006,22:04,118.73
TRACY,COLE,TRACY.COLE@sakilacustomer.org,1,14/02/2006,22:04,132.70
TRACY,HERRMANN,TRACY.HERRMANN@sakilacustomer.org,1,14/02/2006,22:04,129.72
TRAVIS,ESTEP,TRAVIS.ESTEP@sakilacustomer.org,1,14/02/2006,22:04,110.75
TROY,QUIGLEY,TROY.QUIGLEY@sakilacustomer.org,1,14/02/2006,22:04,144.70
TYLER,WREN,TYLER.WREN@sakilacustomer.org,1,14/02/2006,22:04,88.79
TYRONE,ASHER,TYRONE.ASHER@sakilacustomer.org,1,14/02/2006,22:04,112.76
VALERIE,BLACK,VALERIE.BLACK@sakilacustomer.org,1,14/02/2006,22:04,121.74
VANESSA,SIMS,VANESSA.SIMS@sakilacustomer.org,1,14/02/2006,22:04,86.81
VELMA,LUCAS,VELMA.LUCAS@sakilacustomer.org,1,14/02/2006,22:04,117.73
VERA,MCCOY,VERA.MCCOY@sakilacustomer.org,1,14/02/2006,22:04,67.82
VERNON,CHAPA,VERNON.CHAPA@sakilacustomer.org,1,14/02/2006,22:04,88.82
VERONICA,STONE,VERONICA.STONE@sakilacustomer.org,1,14/02/2006,22:04,126.68
VICKI,FIELDS,VICKI.FIELDS@sakilacustomer.org,1,14/02/2006,22:04,108.75
VICKIE,BREWER,VICKIE.BREWER@sakilacustomer.org,1,14/02/2006,22:04,120.69
VICTOR,BARKLEY,VICTOR.BARKLEY@sakilacustomer.org,1,14/02/2006,22:04,91.76
VICTORIA,GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,14/02/2006,22:04,111.73
VINCENT,RALSTON,VINCENT.RALSTON@sakilacustomer.org,1,14/02/2006,22:04,105.75
VIOLA,HANSON,VIOLA.HANSON@sakilacustomer.org,1,14/02/2006,22:04,129.68
VIOLET,RODRIQUEZ,VIOLET.RODRIQUEZ@sakilacustomer.org,1,14/02/2006,22:04,142.70
VIRGIL,WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,1,14/02/2006,22:04,107.73
VIRGINIA,GREEN,VIRGINIA.GREEN@sakilacustomer.org,1,14/02/2006,22:04,129.68
VIVIAN,RUIZ,VIVIAN.RUIZ@sakilacustomer.org,1,14/02/2006,22:04,90.77
WADE,DELVALLE,WADE.DELVALLE@sakilacustomer.org,1,14/02/2006,22:04,83.78
WALLACE,SLONE,WALLACE.SLONE@sakilacustomer.org,1,14/02/2006,22:04,109.75
WALTER,PERRYMAN,WALTER.PERRYMAN@sakilacustomer.org,1,14/02/2006,22:04,127.70
WANDA,PATTERSON,WANDA.PATTERSON@sakilacustomer.org,1,14/02/2006,22:04,145.70
WARREN,SHERROD,WARREN.SHERROD@sakilacustomer.org,1,14/02/2006,22:04,159.67
WAYNE,TRUONG,WAYNE.TRUONG@sakilacustomer.org,1,14/02/2006,22:04,70.81
WENDY,HARRISON,WENDY.HARRISON@sakilacustomer.org,1,14/02/2006,22:04,91.70
WESLEY,BULL,WESLEY.BULL@sakilacustomer.org,1,14/02/2006,22:04,177.60
WILLARD,LUMPKIN,WILLARD.LUMPKIN@sakilacustomer.org,1,14/02/2006,22:04,96.78
WILLIAM,SATTERFIELD,WILLIAM.SATTERFIELD@sakilacustomer.org,1,14/02/2006,22:04,100.74
WILLIE,HOWELL,WILLIE.HOWELL@sakilacustomer.org,1,14/02/2006,22:04,101.74
WILLIE,MARKHAM,WILLIE.MARKHAM@sakilacustomer.org,1,14/02/2006,22:04,101.75
WILMA,RICHARDS,WILMA.RICHARDS@sakilacustomer.org,1,14/02/2006,22:04,91.80
YOLANDA,WEAVER,YOLANDA.WEAVER@sakilacustomer.org,1,14/02/2006,22:04,110.73
YVONNE,WATKINS,YVONNE.WATKINS@sakilacustomer.org,1,14/02/2006,22:04,92.79
ZACHARY,HITE,ZACHARY.HITE@sakilacustomer.org,1,14/02/2006,22:04,146.69
